CountryName,CountryCode,IndicatorName,IndicatorCode,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018
India,IND,"Net_official_flows_from_UN_agencies,_ILO_(current_US$)",DT.NFL.ILOG.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,960000,980000,1080000,880000,1600000,1070000,
India,IND,"Child_employment_in_services,_female_(%_of_female_economically_active_children_ages_7-14)",SL.SRV.0714.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.49,,,,,6.63,,,,,6.26,,4.19,,,,,,
India,IND,"Children_in_employment,_self-employed_(%_of_children_in_employment,_ages_7-14)",SL.SLF.0714.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.6,,5.17,,,,,,
India,IND,"Children_in_employment,_self-employed,_male_(%_of_male_children_in_employment,_ages_7-14)",SL.SLF.0714.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.32,,4.16,,,,,,
India,IND,"Children_in_employment,_self-employed,_female_(%_of_female_children_in_employment,_ages_7-14)",SL.SLF.0714.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.03,,6.59,,,,,,
India,IND,Child_employment_in_manufacturing_(%_of_economically_active_children_ages_7-14),SL.MNF.0714.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.47,,,,,16.02,,,,,13.01,,27.57,,,,,,
India,IND,"Child_employment_in_manufacturing,_male_(%_of_male_economically_active_children_ages_7-14)",SL.MNF.0714.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.96,,,,,13.45,,,,,11.35,,29.25,,,,,,
India,IND,"Child_employment_in_manufacturing,_female_(%_of_female_economically_active_children_ages_7-14)",SL.MNF.0714.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.38,,,,,18.92,,,,,15.58,,25.22,,,,,,
India,IND,Informal_employment_(%_of_total_non-agricultural_employment),SL.ISV.IFRM.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75.30000305,,74.81999969,,,,,,
India,IND,"Informal_employment,_male_(%_of_total_non-agricultural_employment)",SL.ISV.IFRM.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76.01000214,,75.73000336,,,,,,
India,IND,"Informal_employment,_female_(%_of_total_non-agricultural_employment)",SL.ISV.IFRM.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71.66999817,,70.30000305,,,,,,
India,IND,Employment_in_industry_(%_of_total_employment)_(modeled_ILO_estimate),SL.IND.EMPL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.30099964,15.35900021,15.35000038,15.42500019,15.56400013,15.72799969,15.875,16.02599907,16.22100067,16.31999969,16.66399956,17.04299927,17.55900002,18.38199997,18.97299957,19.64999962,20.44599915,20.96899986,21.6060009,22.37800026,23.52099991,24.35499954,24.35899925,24.37999916,24.3390007,24.28899956,24.47299957,24.68600082
India,IND,"Employment_in_industry,_male_(%_of_male_employment)_(modeled_ILO_estimate)",SL.IND.EMPL.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.53199959,16.61000061,16.6079998,16.71100044,16.90500069,17.12999916,17.32600021,17.53199959,17.79400063,17.93300056,18.2670002,18.63500023,19.17200089,20.08200073,20.70999908,21.37000084,22.14900017,22.57299995,23.12199974,23.81100082,25.00900078,25.85400009,25.87800026,25.92399979,25.90099907,25.86800003,26.10000038,26.34399986
India,IND,"Employment_in_industry,_female_(%_of_female_employment)_(modeled_ILO_estimate)",SL.IND.EMPL.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.62699986,11.64299965,11.63599968,11.65499973,11.63899994,11.63500023,11.64900017,11.65200043,11.65999985,11.65699959,12.07299995,12.52099991,13.00599957,13.60999966,14.12699986,14.6789999,15.34300041,15.99100018,16.71699905,17.56900024,18.25399971,18.7670002,18.74500084,18.72400093,18.66600037,18.61599922,18.68799973,18.74799919
India,IND,GDP_per_person_employed_(constant_2011_PPP_$),SL.GDP.PCAP.EM.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4877.296875,5028.73584,5151.853027,5361.026855,5645.020996,5950.867188,6061.856934,6305.22998,6724.547852,6836.097168,6992.344238,7084.845215,7454.973145,7832.874023,8343.304688,9039.726563,9845.791016,10169.10254,11005.93848,12078.42969,12871.39258,13572.53516,14187.64746,14953.8418,15897.90137,16740.42578,17546.67188,18564.6875
India,IND,"Contributing_family_workers,_total_(%_of_total_employment)_(modeled_ILO_estimate)",SL.FAM.WORK.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.06100082,18.90500069,18.72100067,18.55999947,18.53100014,18.4470005,18.37400055,18.26399994,18.1060009,18.02099991,18.45999908,18.93199921,19.30400085,19.69300079,19.99300003,19.16200066,18.28899956,17.6060009,16.76399994,15.85299969,15.42099953,15.00800037,14.54100037,14.02400017,13.4630003,12.94499969,12.45899963,11.93500042
India,IND,"Contributing_family_workers,_male_(%_of_male_employment)_(modeled_ILO_estimate)",SL.FAM.WORK.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.81900024,13.68999958,13.49400043,13.32600021,13.25599957,13.13099957,12.99400043,12.86999989,12.70400047,12.54599953,12.74199963,12.94799995,13.11200047,13.2510004,13.32900047,12.86699963,12.37199974,11.97700024,11.5340004,11.00199986,10.71500015,10.47900009,10.07800007,9.640999794,9.173000336,8.727999687,8.319000244,7.934999943
India,IND,"Contributing_family_workers,_female_(%_of_female_employment)_(modeled_ILO_estimate)",SL.FAM.WORK.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.69499969,34.39099884,34.1570015,33.90399933,33.97499847,33.97399902,34.04000092,33.92900085,33.77799988,33.84799957,34.84199905,35.93500137,36.7859993,37.77399826,38.58100128,37.35300064,36.02000046,35.06999969,33.63100052,32.13399887,32.07400131,31.89500046,31.03700066,30.08200073,29.04800034,28.09600067,27.17499924,26.26300049
India,IND,"Children_in_employment,_unpaid_family_workers_(%_of_children_in_employment,_ages_7-14)",SL.FAM.0714.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59.23,,53.9,,,,,,
India,IND,"Children_in_employment,_unpaid_family_workers,_male_(%_of_male_children_in_employment,_ages_7-14)",SL.FAM.0714.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55.89,,48.97,,,,,,
India,IND,"Children_in_employment,_unpaid_family_workers,_female_(%_of_female_children_in_employment,_ages_7-14)",SL.FAM.0714.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64.4,,60.78,,,,,,
India,IND,"Wage_and_salaried_workers,_total_(%_of_total_employment)_(modeled_ILO_estimate)",SL.EMP.WORK.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.21199989,14.43400002,14.62199974,14.88300037,15.00399971,15.08100033,15.10599995,15.15600014,15.25500011,15.3039999,15.28299999,15.30000019,15.36999989,15.50199986,15.63000011,15.875,16.12599945,16.21800041,16.42399979,16.67700005,17.99200058,19.31800079,19.65500069,20.03899956,20.45299911,20.83699989,21.24500084,21.68199921
India,IND,"Wage_and_salaried_workers,_male_(%_of_male_employment)_(modeled_ILO_estimate)",SL.EMP.WORK.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.29899979,16.55800056,16.78700066,17.10099983,17.21800041,17.2840004,17.29299927,17.31999969,17.40299988,17.43499947,17.34000015,17.2840004,17.27899933,17.34700012,17.40299988,17.54899979,17.69799995,17.68700027,17.78300095,17.93300056,18.97999954,20.00499916,20.34499931,20.7310009,21.1439991,21.53100014,21.94000053,22.37000084
India,IND,"Wage_and_salaried_workers,_female_(%_of_female_employment)_(modeled_ILO_estimate)",SL.EMP.WORK.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.988999844,8.125,8.229000092,8.37899971,8.522000313,8.645000458,8.741000175,8.869000435,9.024000168,9.140000343,9.392999649,9.659999847,9.979999542,10.32400036,10.68299961,11.03899956,11.41699982,11.65799999,12.04300022,12.4630003,14.49499989,16.75300026,17.10400009,17.50600052,17.94199944,18.34600067,18.77300072,19.2159996
India,IND,"Vulnerable_employment,_total_(%_of_total_employment)_(modeled_ILO_estimate)",SL.EMP.VULN.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83.74499893,83.48800087,83.27999878,82.98900032,83.12099648,83.27199745,83.45300293,83.57700348,83.62900352,83.72199631,83.67099762,83.57900238,83.42099762,83.19800186,82.97200012,82.76600075,82.55200005,82.51199913,82.33399963,82.11400127,80.6499958,79.15500355,78.80200195,78.40099907,77.97000408,77.57299805,77.15100098,76.69500256
India,IND,"Vulnerable_employment,_male_(%_of_male_employment)_(modeled_ILO_estimate)",SL.EMP.VULN.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81.22299957,80.92000294,80.66699696,80.31599808,80.50699902,80.71799755,80.96000385,81.14300251,81.24500084,81.38299751,81.3930006,81.35499763,81.25399876,81.07599735,80.90099907,80.81399822,80.72199821,80.80199718,80.75200272,80.65100193,79.41700363,78.18100357,77.82300282,77.41800022,76.98399734,76.58199596,76.15399933,75.70700312
India,IND,"Vulnerable_employment,_female_(%_of_female_employment)_(modeled_ILO_estimate)",SL.EMP.VULN.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91.26800156,91.11199951,90.99500275,90.82600021,90.77399826,90.73199844,90.7140007,90.64599991,90.54499817,90.48299789,90.1989975,89.89900208,89.53899765,89.15599823,88.75099945,88.40600204,88.03800201,87.81599808,87.43899918,87.02599716,85.01800156,82.7820015,82.41900063,82.00300217,81.55200195,81.13399887,80.69400024,80.23600006
India,IND,"Employment_to_population_ratio,_15+,_total_(%)_(modeled_ILO_estimate)",SL.EMP.TOTL.SP.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57.2140007,57.16999817,57.08499908,57.11700058,56.93600082,56.70999908,56.5359993,56.31900024,56.0909996,55.92300034,56.01800156,56.09600067,56.21500015,56.47000122,56.68500137,55.98799896,55.29999924,54.51800156,53.56800079,52.76900101,51.81600189,50.84600067,50.77999878,50.79899979,50.75600052,50.7120018,50.71699905,50.60100174
India,IND,"Employment_to_population_ratio,_15+,_total_(%)_(national_estimate)",SL.EMP.TOTL.SP.NE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56.83409882,,,,,,55.63800049,,,,,56.39690018,,,,,52.22460175,,50.2173996,,,,,,
India,IND,"Employment_to_population_ratio,_15+,_male_(%)_(modeled_ILO_estimate)",SL.EMP.TOTL.SP.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82.84700012,82.72499847,82.52600098,82.45400238,82.1989975,81.86100006,81.5719986,81.23300171,80.90899658,80.62999725,80.59400177,80.55999756,80.625,80.88600159,81.06800079,80.81700134,80.5490036,80.08300018,79.41100311,78.95400238,78.4509964,77.86399841,77.6210022,77.50700378,77.3010025,77.05599976,76.88500214,76.83599854
India,IND,"Employment_to_population_ratio,_15+,_male_(%)_(national_estimate)",SL.EMP.TOTL.SP.MA.NE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82.24359894,,,,,,80.44989777,,,,,80.84670258,,,,,78.17140198,,77.17440033,,,,,,
India,IND,"Employment_to_population_ratio,_15+,_female_(%)_(modeled_ILO_estimate)",SL.EMP.TOTL.SP.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.75600052,29.81599998,29.87999916,30.04700089,29.96899986,29.88699913,29.85499954,29.78800011,29.68199921,29.65299988,29.89999962,30.11400032,30.30800056,30.56999969,30.82600021,29.65699959,28.5170002,27.38999939,26.13899994,24.97200012,23.53899956,22.16500092,22.29199982,22.45299911,22.58600044,22.75600052,22.95000076,22.76499939
India,IND,"Employment_to_population_ratio,_15+,_female_(%)_(national_estimate)",SL.EMP.TOTL.SP.FE.NE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.26539993,,,,,,29.95669937,,,,,31.28470039,,,,,25.30209923,,22.48489952,,,,,,
India,IND,Female_share_of_employment_in_senior_and_middle_management_(%),SL.EMP.SMGT.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.28,,12.97,,,,,,
India,IND,"Self-employed,_total_(%_of_total_employment)_(modeled_ILO_estimate)",SL.EMP.SELF.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85.78800201,85.56600189,85.37799835,85.11699677,84.9960022,84.91899872,84.89399719,84.84400177,84.74500275,84.69599915,84.71700287,84.69999695,84.62999725,84.4980011,84.37000275,84.125,83.87400055,83.78199768,83.5759964,83.32299805,82.00800323,80.68199921,80.34500122,79.96099854,79.54699707,79.16300201,78.75499725,78.31800079
India,IND,"Self-employed,_male_(%_of_male_employment)_(modeled_ILO_estimate)",SL.EMP.SELF.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83.7009964,83.44200134,83.21299744,82.89900208,82.78199768,82.71600342,82.70700073,82.68000031,82.59700012,82.56500244,82.66000366,82.71600342,82.72100067,82.65299988,82.59700012,82.4509964,82.30200195,82.31300354,82.21700287,82.06700134,81.01999664,79.99500275,79.65499878,79.26899719,78.85600281,78.46900177,78.05999756,77.62999725
India,IND,"Self-employed,_female_(%_of_female_employment)_(modeled_ILO_estimate)",SL.EMP.SELF.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92.01100159,91.875,91.77100372,91.6210022,91.47799683,91.35500336,91.25900269,91.1309967,90.97599792,90.86000061,90.60700226,90.33999634,90.01999664,89.6760025,89.31700134,88.96099854,88.58300018,88.34200287,87.95700073,87.53700256,85.50499725,83.24700165,82.89600372,82.4940033,82.05799866,81.65399933,81.22699738,80.78399658
India,IND,"Employers,_total_(%_of_total_employment)_(modeled_ILO_estimate)",SL.EMP.MPYR.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.042999983,2.078999996,2.09800005,2.128000021,1.875,1.646000028,1.440000057,1.268000007,1.116000056,0.9750000238,1.046000004,1.121000051,1.208999991,1.299000025,1.398000002,1.358999968,1.32099998,1.271000028,1.241999984,1.208999991,1.35800004,1.527999997,1.542999983,1.559999943,1.577000022,1.590000033,1.605000019,1.623000026
India,IND,"Employers,_male_(%_of_male_employment)_(modeled_ILO_estimate)",SL.EMP.MPYR.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.479000092,2.522000074,2.546000004,2.582999945,2.275000095,1.996999979,1.746999979,1.536999941,1.351999998,1.180999994,1.268000007,1.360999942,1.467000008,1.577000022,1.69599998,1.636999965,1.580000043,1.511000037,1.465999961,1.417000055,1.603999972,1.812999964,1.832000017,1.851999998,1.871999979,1.886999965,1.906000018,1.922999978
India,IND,"Employers,_female_(%_of_female_employment)_(modeled_ILO_estimate)",SL.EMP.MPYR.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7429999709,0.7630000114,0.7760000229,0.7940000296,0.7039999962,0.621999979,0.5460000038,0.4850000143,0.4300000072,0.3779999912,0.4090000093,0.4410000145,0.4810000062,0.5210000277,0.5659999847,0.5550000072,0.5450000167,0.5249999762,0.5180000067,0.5099999905,0.4880000055,0.4639999866,0.4769999981,0.4909999967,0.5059999824,0.5189999938,0.5329999924,0.5479999781
India,IND,"Employment_to_population_ratio,_ages_15-24,_total_(%)_(modeled_ILO_estimate)",SL.EMP.1524.SP.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44.50899887,44.26200104,43.89400101,43.76900101,43.33599854,42.86000061,42.45700073,42.01699829,41.54000092,41.14400101,41.04100037,40.87900162,40.82099915,40.9280014,40.96500015,39.61399841,38.27299881,36.70999908,34.88199997,33.27799988,31.70199966,30.12199974,29.65699959,29.29100037,28.75,28.08499908,27.4810009,27.23399925
India,IND,"Employment_to_population_ratio,_ages_15-24,_total_(%)_(national_estimate)",SL.EMP.1524.SP.NE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.43970108,,,,,,40.72740173,,,,,40.48680115,,,,,32.42380142,,29.2961998,,,,,,
India,IND,"Employment_to_population_ratio,_ages_15-24,_male_(%)_(modeled_ILO_estimate)",SL.EMP.1524.SP.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62.77099991,62.46300125,61.95600128,61.74000168,61.25899887,60.68500137,60.16999817,59.61999893,59.07099915,58.57099915,58.43500137,58.25400162,58.27399826,58.54399872,58.67599869,57.18399811,55.64599991,53.6609993,51.29499817,49.27600098,47.51599884,45.65299988,44.94599915,44.43299866,43.68500137,42.77299881,41.9640007,41.69400024
India,IND,"Employment_to_population_ratio,_ages_15-24,_male_(%)_(national_estimate)",SL.EMP.1524.SP.MA.NE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.8146019,,,,,,57.65050125,,,,,57.70740128,,,,,47.22480011,,43.96039963,,,,,,
India,IND,"Employment_to_population_ratio,_ages_15-24,_female_(%)_(modeled_ILO_estimate)",SL.EMP.1524.SP.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.72900009,24.55400085,24.34600067,24.32900047,23.95700073,23.59499931,23.31500053,22.99300003,22.59399986,22.31299973,22.23999977,22.09499931,21.9470005,21.86400032,21.77400017,20.54500008,19.37999916,18.22900009,16.94199944,15.74800014,14.32999992,13.01599979,12.77600002,12.53600025,12.18999958,11.77200031,11.37199974,11.13099957
India,IND,"Employment_to_population_ratio,_ages_15-24,_female_(%)_(national_estimate)",SL.EMP.1524.SP.FE.NE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.45479965,,,,,,22.41790009,,,,,21.81889915,,,,,15.74590015,,12.94250011,,,,,,
India,IND,Employment_in_agriculture_(%_of_total_employment)_(modeled_ILO_estimate),SL.AGR.EMPL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63.04800034,62.77099991,62.48600006,62.1780014,61.75699997,61.43700027,61.07600021,60.6609993,59.92499924,59.64500046,59.04600143,58.43399811,57.66899872,56.68099976,55.8219986,54.89599991,53.86199951,53.09199905,52.12400055,51.05599976,48.96099854,47.00400162,46.59899902,46.0719986,45.55899811,45.12400055,44.52199936,43.86000061
India,IND,"Employment_in_agriculture,_male_(%_of_male_employment)_(modeled_ILO_estimate)",SL.AGR.EMPL.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58.61199951,58.31000137,57.99200058,57.64899826,57.15399933,56.76499939,56.30699921,55.79399872,54.92699814,54.54800034,53.85800171,53.1570015,52.30099869,51.18399811,50.22499847,49.5320015,48.73199844,48.2179985,47.51699829,46.72100067,45.04999924,43.52799988,43.0870018,42.51900101,41.97000122,41.49499893,40.83599854,40.17399979
India,IND,"Employment_in_agriculture,_female_(%_of_female_employment)_(modeled_ILO_estimate)",SL.AGR.EMPL.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76.27899933,76.01999664,75.76100159,75.45700073,75.23300171,75.08300018,74.96399689,74.79599762,74.41999817,74.3789978,73.90499878,73.42900085,72.82499695,72.11000061,71.43499756,70.39800262,69.23400116,68.21299744,66.98100281,65.60700226,62.79700089,59.9679985,59.57799911,59.08800125,58.59500122,58.1629982,57.625,57.06000137
India,IND,Child_employment_in_agriculture_(%_of_economically_active_children_ages_7-14),SL.AGR.0714.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.3,,,,,69.35,,,,,69.41,,56.45,,,,,,
India,IND,"Child_employment_in_agriculture,_male_(%_of_male_economically_active_children_ages_7-14)",SL.AGR.0714.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70.47,,,,,66.05,,,,,64.35,,47.73,,,,,,
India,IND,"Child_employment_in_agriculture,_female_(%_of_female_economically_active_children_ages_7-14)",SL.AGR.0714.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76.58,,,,,73.08,,,,,77.24,,68.62,,,,,,
India,IND,Coverage_of_social_safety_net_programs_in_3rd_quintile_(%_of_population),per_sa_allsa.cov_q3_tot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.77152899,,,,,19.87727543,,18.14951273,,,,,,,
India,IND,Coverage_of_social_safety_net_programs_in_2nd_quintile_(%_of_population),per_sa_allsa.cov_q2_tot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.09335284,,,,,19.60785986,,23.11276092,,,,,,,
India,IND,Coverage_of_social_safety_net_programs_in_poorest_quintile_(%_of_population),per_sa_allsa.cov_q1_tot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.06915773,,,,,20.75439947,,26.55621833,,,,,,,
India,IND,Coverage_of_social_safety_net_programs_(%_of_population),per_sa_allsa.cov_pop_tot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.032302,,,,,17.24391696,,17.2699577,,,,,,,
India,IND,Benefit_incidence_of_social_safety_net_programs_to_poorest_quintile_(%_of_total_safety_net_benefits),per_sa_allsa.ben_q1_tot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
India,IND,Adequacy_of_social_safety_net_programs_(%_of_total_welfare_of_beneficiary_households),per_sa_allsa.adq_pop_tot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
India,IND,Coverage_of_unemployment_benefits_and_ALMP_in_richest_quintile_(%_of_population),per_lm_alllm.cov_q5_tot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.764870446,,,,,9.365639756,,27.96398688,,,,,,,
India,IND,Coverage_of_unemployment_benefits_and_ALMP_in_4th_quintile_(%_of_population),per_lm_alllm.cov_q4_tot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.86787839,,,,,5.177145321,,17.40285879,,,,,,,
India,IND,Coverage_of_unemployment_benefits_and_ALMP_in_3rd_quintile_(%_of_population),per_lm_alllm.cov_q3_tot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.567687669,,,,,3.376896965,,12.31536739,,,,,,,
India,IND,Coverage_of_unemployment_benefits_and_ALMP_in_2nd_quintile_(%_of_population),per_lm_alllm.cov_q2_tot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.086461171,,,,,2.314483656,,9.232475306,,,,,,,
India,IND,Coverage_of_unemployment_benefits_and_ALMP_in_poorest_quintile_(%_of_population),per_lm_alllm.cov_q1_tot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.500488119,,,,,1.962462118,,5.510413493,,,,,,,
India,IND,Coverage_of_unemployment_benefits_and_ALMP_(%_of_population),per_lm_alllm.cov_pop_tot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.557524133,,,,,4.439384156,,14.48515261,,,,,,,
India,IND,Benefit_incidence_of_unemployment_benefits_and_ALMP_to_poorest_quintile_(%_of_total_U/ALMP_benefits),per_lm_alllm.ben_q1_tot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
India,IND,Adequacy_of_unemployment_benefits_and_ALMP_(%_of_total_welfare_of_beneficiary_households),per_lm_alllm.adq_pop_tot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
India,IND,Coverage_of_social_protection_and_labor_programs_(%_of_population),per_allsp.cov_pop_tot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.22058407,,,,,21.45402606,,29.70666052,,,,,,,
India,IND,Benefit_incidence_of_social_protection_and_labor_programs_to_poorest_quintile_(%_of_total_SPL_benefits),per_allsp.ben_q1_tot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
India,IND,Adequacy_of_social_protection_and_labor_programs_(%_of_total_welfare_of_beneficiary_households),per_allsp.adq_pop_tot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
India,IND,"2005_PPP_conversion_factor,_private_consumption_(LCU_per_international_$)",PA.NUS.PRVT.PP.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.60153979,,,,,,,,,,,,,
India,IND,"PPP_conversion_factor,_private_consumption_(LCU_per_international_$)",PA.NUS.PRVT.PP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.435025741,5.937429204,6.442199878,6.653405113,7.148839955,7.664771689,8.114983191,8.497710913,9.474951667,9.70506542,9.764452184,9.854961382,10.11796985,10.26990884,10.37893354,10.46462063,10.72521536,11.0922938,11.57407855,12.87940286,14.19082893,14.97516165,16.03783847,17.53039769,18.34651655,19.40088755,20.10583866,20.176863,
India,IND,Price_level_ratio_of_PPP_conversion_factor_(GDP)_to_market_exchange_rate,PA.NUS.PPPC.RF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2984776628,0.2405373357,0.2378960362,0.2149690985,0.2312502968,0.2318126256,0.2308384163,0.2308730012,0.2179283972,0.2147359598,0.2064114165,0.1995314451,0.2008165438,0.2154251973,0.2266994873,0.2354288208,0.2422600877,0.2836387081,0.2658957193,0.2738370115,0.3113568445,0.3152955274,0.2940940838,0.275995934,0.2769586397,0.2617598851,0.2606342943,0.2762082925,
India,IND,"2005_PPP_conversion_factor,_GDP_(LCU_per_international_$)",PA.NUS.PPP.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.66854168,,,,,,,,,,,,,
India,IND,"PPP_conversion_factor,_GDP_(LCU_per_international_$)",PA.NUS.PPP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.357226331,5.89763872,6.283143581,6.742355295,7.260727445,7.75696044,8.194948449,8.57884824,9.166547827,9.305411029,9.430008767,9.516372932,9.720745699,9.899326378,10.18601602,10.42328144,10.96214784,11.41949294,12.22950136,12.99184102,14.18610282,15.10943462,16.00139441,16.6982784,16.93424828,17.13702704,17.48126339,17.81316996,
